"","year","season","sfc_temp","sfc_salt","btm_temp","btm_salt","ctyp_100m3","calfin_100m3","pseudo_100m3","tlong_100m3","PC1","PC2"
"14",1992,"Summer",NA,NA,NA,NA,-3.91571350209972,-3.53115150058947,-3.15394991869171,-2.03283481914925,1.59999482614633,-0.87382100506579
"15",1994,"Summer",NA,NA,NA,NA,-3.61225982395619,-3.44345122393706,-4.27259350642127,-3.03121661349392,-0.523684498409481,-0.143286458537945
"16",1995,"Summer",-15.9442784977356,-31.498170001785,-9.88130232955638,-33.0549787957622,-3.75107206184125,-3.04131719725079,-4.14296419809333,-4.16236949492908,-1.33145982228513,-3.27121449110575
"17",1996,"Summer",-18.0717874436112,-32.6732265681862,-11.1997086286918,-33.5831340868019,-3.62550069698866,-3.83363549273709,-3.37936889957206,-1.316914191336,-0.667281526774188,1.71489880809885
"18",1997,"Summer",-18.719963940957,NA,-9.65149465313092,NA,-3.6371903608956,-3.21094047704209,-3.06214725282199,-1.2189667907376,4.89378292895166,0.709123112557339
"19",1998,"Summer",-15.4898640635286,-31.7188449922502,-8.12325187431847,-32.3673311029925,-2.85990407463284,-3.20782937667519,-4.23349268742283,-3.91130756397546,4.05122917413126,-3.351145675241
"20",1999,"Summer",-23.232337244424,-31.0691698101299,-9.85813579407883,-32.2942881425542,-3.94820343516839,-3.86318426869479,-3.08451700132138,-1.56228566403072,2.27704654037505,-0.0085784516138676
"21",2002,"Summer",-21.0286905784082,-31.3297640058155,-9.72891726879274,-32.8107914744415,-3.77522303851842,-2.86958787270063,-3.79146415159807,-3.11626115893529,-1.4123358430768,-1.70997013723233
"22",2004,"Summer",-22.2235373584049,-31.5290872096386,-11.7973596519754,-33.0898564014727,-4.39410067379657,-2.89162099014617,-3.36596082126994,-2.6528124997432,-1.98933036744864,0.32313670159099
"23",2005,"Summer",-20.9481925780474,-32.3776905463278,-10.0471041555665,-33.1166156407084,-5.60370499952247,-2.80662451071748,-4.3512899976257,-3.30997387948575,-0.715913608106415,-3.06125928109382
"24",2006,"Summer",-17.9654110719867,-31.7803808739821,-8.98995233008472,-32.7523347583948,-4.2483409349278,-3.13944547346383,-3.63485444713961,-3.05478210434262,0.916822309106775,-1.57584937718771
"25",2007,"Summer",-24.4803114474268,-31.5553255643207,-10.8499933465369,-33.2014760365093,-3.64355832539952,-3.14143696496636,-3.46318351777779,-2.54861471280688,-1.9858352556411,0.136398754494693
"26",2008,"Summer",-22.455509409249,-31.8188730824221,-11.5221934980928,-33.0610019005331,-4.65502836969562,-3.21471204814234,-2.76713666897778,-1.29707399581217,3.54079566615463,1.38344302066652
"27",2009,"Summer",-18.9371809614805,-32.0767729573962,-9.81561555669784,-33.2761806331763,-4.09584628582327,-4.11360067632645,-3.98387494122618,-2.35870614787234,-2.12394008799551,2.03790818682281
"28",2010,"Summer",-15.0168395926952,-31.4931947520159,-9.79767997357115,-32.7335642919736,-4.82208450494103,-3.31169327831516,-4.00099804073052,-3.35406391220382,0.289733027073958,-1.48822267457376
"29",2011,"Summer",-12.3531935148804,-32.4585512820821,-8.99323763874553,-33.2062066007523,-3.30881173297504,-3.71023174204408,-4.49195031991216,-3.70472384418721,0.0423550450399368,2.82751495134264
"30",2012,"Summer",-16.3023298078503,-31.8116087562106,-8.20546688220688,-32.9678329022772,-3.7691981697958,-3.56491329425226,-4.19633053986332,-3.9577175729176,-0.889352836013677,-2.30843382097771
"31",2013,"Summer",-16.0814134486998,-31.4996901707997,-7.23758550746692,-32.4690709937044,-3.57460958949227,-3.23254254324975,-3.72210589555397,-2.88858689171497,-1.41157805129363,-2.2635499367848
"32",2016,"Summer",-18.8435083564801,-31.479747736215,-9.24875583526252,-32.9389972698627,-3.56541053607324,-4.39989926080291,-3.45397156892224,-1.82482423639093,1.98077240390126,3.16922274027386
"33",2017,"Summer",-16.6161848221648,-31.5226512713063,-7.76016719806833,-33.3941719401407,-2.73592581147348,-3.79846288232047,-3.6766280351547,-2.7048507543343,1.13824627502739,4.13503485477597
"34",2018,"Summer",-22.6548783523893,-31.7091639854974,-10.479884634643,-33.1358582649397,-3.40370165647603,-3.47165939276027,-2.20625283614769,-0.722383049256972,2.61143296450713,2.80371640897754
"35",2019,"Summer",-20.684244593384,-32.1454155732864,-10.4314720894209,-32.7725574493173,-3.85891020199587,-3.28528491291484,-2.70183434388582,-1.64544509076436,3.28839689294079,1.22110295433236
