"","year","season","sfc_temp","sfc_salt","btm_temp","btm_salt","ctyp_100m3","calfin_100m3","pseudo_100m3","tlong_100m3","PC1","PC2"
"28",2005,"Spring",-0.351923366505813,-0.233329441629992,-0.826151971251176,-0.280099761556831,-1.41849389630424,-0.0565736546799873,-0.167378135209981,0.137052978268802,0.0138543954170628,-2.05694347348207
"29",2006,"Spring",0.0978389919738203,-0.327248688771421,0.373880453032601,0.0409261250694604,-0.923137247109585,0.128045356492346,-0.422623981166182,-0.750719500601397,-0.407997296254059,-2.03947272082415
"30",2007,"Spring",-0.10191009195515,0.105071097057257,-0.709579038530328,0.0502259850889925,-0.506596017397763,0.178057063500744,-0.231006174284435,-0.65830286841321,-2.16499245696311,-1.19298728531982
"31",2008,"Spring",-0.25544310807364,0.115493139497436,-0.501325711377344,0.00736349720493112,-0.760169144092533,-0.250687969388575,-0.481571156008543,-0.426001070089506,-2.60020716763087,-1.47049032391938
"32",2009,"Spring",-0.273986681096483,0.0795292787075308,-0.413035231746195,-0.0562345061104352,-0.543618770406431,0.400634258694027,-0.478670796253363,-0.201228859552762,-0.702897409200157,-1.21920804294398
"33",2010,"Spring",1.12757359595071,-0.0560403041117797,0.843581264627691,-0.0665033969499169,-1.13859645338823,0.134994692414881,0.0583962398212067,-0.808761424865526,0.0502592361694571,-1.90073716964991
"34",2011,"Spring",-0.0607501915959838,-0.253005266431994,0.507876789452326,0.00919234615827921,-1.17433655351325,-0.211270404298327,0.492008063746124,0.379745327615547,1.55360891979631,-2.53911086663423
"35",2012,"Spring",1.53479388698891,0.108280483617915,1.01561747958523,-0.176624969884851,1.90601284470101,0.352302518393424,0.113793442595135,0.469804718085754,3.35838678743505,-2.15187176712021
"36",2013,"Spring",0.291833105583757,0.170377322867604,0.612704250153516,0.249537347968036,1.1456021824262,0.017191317522634,0.206772901092435,0.723622086332609,2.37107780851596,1.0608630561383
"37",2014,"Spring",-0.241963562335746,0.151148706588828,0.0524927410314934,0.104614377304585,0.474671349150244,0.23808575944717,0.346676575017833,1.16950386072544,4.78339082483726,-2.58383070143565
"38",2015,"Spring",-0.13486570523623,0.157255323331416,0.00307403264139371,0.332825396123533,0.154897508801195,0.293909143835697,0.194586627700927,1.64629443288078,4.66600196122574,-1.83812762847741
"39",2016,"Spring",0.459404407117887,-0.0430046839617999,0.81493309640448,0.154092306382939,1.4868269719482,0.099594879558057,0.334422164695197,1.14800783288174,3.92628253993698,1.45816449967566
"40",2017,"Spring",-0.237638872092816,-0.0443029898247901,0.220084098941137,-0.0215632677764319,0.666925360674886,0.0122288879268883,0.257270645679984,1.35000822091898,3.72421059023785,-1.69331202206916
"41",2018,"Spring",0.126908795118949,0.183191631398957,0.707721942478682,0.485807508961576,1.17391190234282,0.225399877083129,0.302385497446747,0.58583269766723,6.83387425612532,-1.20165475156734
"42",2019,"Spring",-0.563149026253385,-0.201973795672748,-0.261062397974814,-0.212199051017742,0.294834348641376,-0.0958797796403298,-0.107628538112965,0.33633604448402,0.285553245589416,0.413102232704768
