"","year","season","sfc_temp","sfc_salt","btm_temp","btm_salt","ctyp_100m3","calfin_100m3","pseudo_100m3","tlong_100m3","PC1","PC2"
"17",1996,"Summer",-0.56318673667521,-0.77350669935212,-0.332392781399125,-0.598848209080726,0.260092662400266,-0.292933082430207,0.553559788868772,1.49603695622001,4.30406013744633,0.144969186337256
"18",1997,"Summer",-1.30575297242684,1.73607044808207,5.13964129806569,0.618495097096158,0.891068528910786,0.174093765393154,0.160789205969565,1.24425987757243,4.15978223947572,0.623735972691777
"19",1998,"Summer",0.284715710193742,-0.840315359964343,-1.0021345760396,-0.129267158973031,0.121952019181356,-0.135425789011411,-0.129145277365678,0.352765436213852,2.82805198367773,-2.1752188276589
"20",1999,"Summer",1.52961553821053,0.30702517273085,0.351879444175552,0.142631145226229,0.639460258901987,-0.201673442494318,-0.138063339230889,-0.27823351646395,0.385123595168998,-0.903051009840051
"21",2000,"Summer",0.104415133908988,0.0843704236105178,-0.309875623503419,-0.101727997231306,1.19186105218563,0.0434679145224096,-0.301841610629968,0.821635398571318,3.72206688028902,-0.284827559024303
"22",2001,"Summer",-0.548704382132013,-0.190237103529919,-0.843624632593322,0.0651779386513509,0.243654481984422,0.355939874669882,0.307376814854318,0.283514460292322,1.26519645800585,-2.73573360620659
"23",2002,"Summer",0.623117969506788,0.22301968603215,0.327480696274837,0.167894256991288,-0.743315591377365,0.295044847165083,-0.758954241621088,-0.236248743672336,-2.37709859642674,-0.155191489557517
"24",2003,"Summer",-1.80184777213504,0.0713368133695949,-1.86614419830399,0.0193574695006927,-0.842536328998994,0.586076319538586,0.13786328262655,0.310009680315912,-1.79573907268493,-1.02433008120454
"25",2004,"Summer",-0.961626184506035,-0.0254215106013501,-1.00068293587138,-0.183594255696478,-1.25132317169901,0.385284136723607,0.156631240007454,-0.3333157638864,-2.3825479254183,-0.293476064560204
"26",2005,"Summer",-0.572076077801241,-0.664636170344845,-0.437267901821185,-0.328490869073417,-1.53143442802718,-0.0430449552446578,-0.672130767570436,-0.0697484897267882,-3.36123445074623,0.422320449565704
"27",2006,"Summer",0.479419819549356,-0.390628229465636,1.1125900968966,0.0272532095232418,-0.273314730655616,-0.012498867286762,-0.415447209202771,0.476681903535211,-0.428355578160654,2.33796430959982
"28",2007,"Summer",0.43595200351028,0.0553900770229507,-0.818664523358224,-0.0439169785485837,-0.862089824660702,-0.112514736441754,-0.66480065512081,-0.837179760293432,-3.47304875211384,-0.29031337182386
"29",2008,"Summer",-0.0801297380191941,-0.337664076617415,-0.67478840364899,-0.191958916991936,-0.215142953486276,0.134969103644636,-0.133996488741743,0.314530129324722,-0.586782658211303,-0.186617653846535
"30",2009,"Summer",0.951982391925007,0.147880497639588,0.475832498762452,0.0858898776048749,-0.467713722382684,-0.198161020901288,-0.424381781330812,0.0541884952276663,-1.00013992462468,1.31991674066693
"31",2010,"Summer",1.55105136334869,-0.331849402075101,-0.0924210597228212,-0.230522704429276,-0.147254972263923,-0.282478521674605,0.204934450693548,0.365519849990554,-0.859639959816355,-0.136451945288717
"32",2011,"Summer",0.631239724389617,-0.198918636323971,1.37152063738829,-0.277481117471387,-0.993956507830221,-0.213302532330611,-0.237444354841069,0.187421678863017,-0.348499576254361,1.10060842394826
"33",2012,"Summer",2.69760246393126,0.26675290478356,1.61194566131428,0.100557794051579,1.26817841632889,-0.0616879903954735,-0.0434504851423446,1.27943444052834,3.24806229847149,3.42404911281999
