"","year","season","sfc_temp","sfc_salt","btm_temp","btm_salt","ctyp_100m3","calfin_100m3","pseudo_100m3","tlong_100m3","PC1","PC2"
"21",1997,"Winter",0.153044353615471,-0.668414257149952,1.28632687609145,-0.0603072098980526,0.655425542209796,0.0440916262285228,-0.287905997192874,0.0727828275236667,2.1968826488336,-2.22072726483521
"22",1998,"Winter",0.283811766285445,-0.443302884407682,0.252746842712324,-0.224519451504752,0.553692266409007,-0.203271455729921,0.0291494013830546,0.847133215768401,2.51412418563061,0.427963091597529
"23",1999,"Winter",0.372734367296002,-0.2866566144051,0.413585545667024,-0.0743850300983136,0.478807997811566,-0.084603129493486,-0.0187425398416296,0.279538810461493,5.59876799882246,-0.987787343358331
"24",2000,"Winter",3.56853192077875,0.681212021339231,6.36416015968292,1.93349989631555,1.29311297786778,-0.0152954924201585,-0.553579144120089,-0.279611120513104,3.72808231260078,-3.79242075449162
"25",2001,"Winter",1.40160707470587,0.0797311100184093,2.3531367576591,0.469067131071816,1.18562668428999,-0.323860394370502,-0.0432561783371758,0.484053068868985,4.79875522968119,-0.112252166048412
"26",2002,"Winter",1.42047927285489,0.16200382654615,1.71324945625297,0.399945873860328,-0.412716001808129,1.03389005813342,-0.417995783701527,-0.559781278522726,-2.76770216955952,-0.848235086322465
"27",2003,"Winter",-0.0188776652737172,0.565961925839794,0.602740385221639,0.440988891619708,-0.977035760287151,0.516569501421309,-0.563573513207836,-0.311356190693825,-2.16326154372792,-0.982997808441508
"28",2004,"Winter",-0.300124330072315,0.53764884852301,0.572168218129061,0.788399154463643,-1.85489033831193,1.13801522809419,-1.34994395637803,-0.755123560886271,-4.35676646784852,-1.81216802203132
"29",2005,"Winter",-0.74370765211416,-0.611036103298056,-0.613268954005498,-0.310565625326691,-1.35926534892087,0.771227134180785,-0.327860400308411,-0.07042676339456,-2.81986487138903,0.946193423671691
"30",2006,"Winter",0.696022152852648,-0.579856593133146,1.25448417145481,0.233849611484533,-1.67627699858359,0.722414108230015,-1.1717022185944,-0.113796200746057,-3.25980054127376,-0.178400374396977
"31",2007,"Winter",1.35928429269588,0.248511206060239,1.53893056076374,0.444927009186214,-0.782822479134216,0.558922046909504,-0.919588701622388,-0.493793581530675,-2.08401040380601,-0.467809256622401
"32",2008,"Winter",0.135868039913081,0.0195593964738863,0.175443132659264,0.0530483143220778,-1.08244104826292,0.651392360389079,-0.581739928318819,-0.0951969729651889,-3.29041645215786,1.07517267492729
