"","YEAR","SEX","Stock","FultonK","SD","CV","avgFultK","source"
"50",2011,"Female","Georges Bank",0.858410656394346,0.0797732613524598,9.29313502322281,0.924212599466816,"DFO"
"51",2012,"Male","Georges Bank",0.84560885187603,0.0662094804855349,7.82979983459794,0.924212599466816,"DFO"
"52",2012,"Female","Georges Bank",0.886301974632191,0.095203891097307,10.7416990847635,0.924212599466816,"DFO"
"53",2013,"Male","Georges Bank",0.877424315397391,0.0698563666487725,7.9615261878324,0.924212599466816,"DFO"
"54",2013,"Female","Georges Bank",0.876314764487317,0.089428260920911,10.2050387081211,0.924212599466816,"DFO"
"55",2014,"Male","Georges Bank",0.894178777757193,0.0655346013588131,7.32902669902198,0.924212599466816,"DFO"
"56",2014,"Female","Georges Bank",0.88805991824807,0.0836867860170393,9.42355175562177,0.924212599466816,"DFO"
"57",2015,"Male","Georges Bank",0.865392304825258,0.0712381021996254,8.23188533135963,0.924212599466816,"DFO"
"58",2015,"Female","Georges Bank",0.855903101320732,0.0827781472556979,9.67143910659561,0.924212599466816,"DFO"
"59",2016,"Male","Georges Bank",0.939938455967121,0.0745733649952672,7.93385615003242,0.924212599466816,"DFO"
"60",2016,"Female","Georges Bank",0.923251682046776,0.0568726281343972,6.16003514971292,0.924212599466816,"DFO"
"61",2017,"Male","Georges Bank",0.896472744305812,0.0749873454000222,8.36471001224795,0.924212599466816,"DFO"
"62",2017,"Female","Georges Bank",0.890807523912274,0.076090346542843,8.54172697247406,0.924212599466816,"DFO"
"63",2018,"Male","Georges Bank",0.900140729454975,0.0818609280711592,9.09423664461056,0.924212599466816,"DFO"
"64",2018,"Female","Georges Bank",0.911822271396009,0.0765947716580224,8.40018653424148,0.924212599466816,"DFO"
"65",2019,"Male","Georges Bank",0.865204132727473,0.0558763301788387,6.45816727697474,0.924212599466816,"DFO"
"66",2019,"Female","Georges Bank",0.882320163678709,0.0915423609735878,10.3751863260061,0.924212599466816,"DFO"
"67",2020,"Male","Georges Bank",0.912092539717718,0.0859370004623721,9.42196068054329,0.924212599466816,"DFO"
"68",2020,"Female","Georges Bank",0.917829019541244,0.081144015351954,8.84086399801479,0.924212599466816,"DFO"
"69",2021,"Male","Georges Bank",0.908684297125306,0.0714210972420921,7.85983619041711,0.924212599466816,"DFO"
"70",2021,"Female","Georges Bank",0.874941624140378,0.0886233412602307,10.1290576211073,0.924212599466816,"DFO"
"71",2022,"Male","Georges Bank",0.889218969923504,0.07846564342454,8.82410813067675,0.924212599466816,"DFO"
"72",2022,"Female","Georges Bank",0.877108318609915,0.0761218688450048,8.67873069151214,0.924212599466816,"DFO"
"73",1992,"Male","Eastern GOM",1.195617859038,NA,NA,1.01055265670566,"NMFS Fall"
"74",1992,"Male","Georges Bank",0.993711645908298,0.13121874609592,13.2049117705549,1.01055265670566,"NMFS Fall"
"75",1992,"Male","Western GOM",0.967182798940573,0.0775474613758911,8.01787019587555,1.01055265670566,"NMFS Fall"
"76",1992,"Male","Western Scotian Shelf",0.947455814844187,0.00137921900992662,0.145570800064533,1.01055265670566,"NMFS Fall"
"77",1992,"Female","Eastern GOM",0.958513335837716,0.0888199962281187,9.26643301738648,1.01055265670566,"NMFS Fall"
"78",1992,"Female","Georges Bank",0.970910123295624,0.0964522203421398,9.93420688773392,1.01055265670566,"NMFS Fall"
"79",1992,"Female","Western GOM",1.03291695942255,0.0906959253870351,8.78056309945173,1.01055265670566,"NMFS Fall"
"80",1992,"Female","Western Scotian Shelf",1.052734375,NA,NA,1.01055265670566,"NMFS Fall"
"81",1993,"Male","Eastern GOM",0.906952447495389,0.0621722116066181,6.85506850753983,1.01055265670566,"NMFS Fall"
"82",1993,"Male","Georges Bank",1.07075529335499,0.061369597653285,5.73143070448862,1.01055265670566,"NMFS Fall"
"83",1993,"Male","Western GOM",1.01505439142966,0.0891821509020269,8.78594799007941,1.01055265670566,"NMFS Fall"
"84",1993,"Female","Eastern GOM",1.02750092957156,0.0529732746685691,5.15554518190631,1.01055265670566,"NMFS Fall"
"85",1993,"Female","Georges Bank",0.989674542860662,0.0535530111060266,5.41117395535215,1.01055265670566,"NMFS Fall"
"86",1993,"Female","Western GOM",1.07646049346662,0.10596412412804,9.84375411556393,1.01055265670566,"NMFS Fall"
"87",1994,"Male","Georges Bank",1.07511669195292,0.191414333892607,17.8040519066734,1.01055265670566,"NMFS Fall"
"88",1994,"Male","Western GOM",1.06214330525704,0.0994333713241806,9.36157774869348,1.01055265670566,"NMFS Fall"
"89",1994,"Male","Western Scotian Shelf",1.0236115138775,0.0247475803081993,2.41767310866347,1.01055265670566,"NMFS Fall"
"90",1994,"Female","Georges Bank",1.02798941318898,0.070245356841181,6.83327629058641,1.01055265670566,"NMFS Fall"
"91",1994,"Female","Western GOM",1.04230301160239,0.106010221984942,10.1707680784657,1.01055265670566,"NMFS Fall"
"92",1994,"Female","Western Scotian Shelf",0.9170350048265,NA,NA,1.01055265670566,"NMFS Fall"
"93",1995,"Male","Georges Bank",0.977172358601749,0.0790383663833538,8.08847750221374,1.01055265670566,"NMFS Fall"
"94",1995,"Male","Western GOM",1.04453983106802,0.0893941697196618,8.55823464656761,1.01055265670566,"NMFS Fall"
"95",1995,"Male","Western Scotian Shelf",0.995411212455513,0.129155023387388,12.9750420500874,1.01055265670566,"NMFS Fall"
"96",1995,"Female","Eastern GOM",1.00028769899434,0.0239762274710254,2.39693315184524,1.01055265670566,"NMFS Fall"
"97",1995,"Female","Georges Bank",0.947798391441923,0.0817729605367681,8.62767454293351,1.01055265670566,"NMFS Fall"
"98",1995,"Female","Western GOM",1.04267097876988,0.0812201065688243,7.78961994939633,1.01055265670566,"NMFS Fall"
"99",1995,"Female","Western Scotian Shelf",1.10708489176308,0.136474174815452,12.327345069095,1.01055265670566,"NMFS Fall"
"100",1996,"Male","Eastern GOM",0.998628257887517,NA,NA,1.01055265670566,"NMFS Fall"
"101",1996,"Male","Georges Bank",1.02801907979988,0.175113063041447,17.0340285002819,1.01055265670566,"NMFS Fall"
"102",1996,"Male","Western GOM",1.00087736125222,0.0810222085579188,8.09511851247691,1.01055265670566,"NMFS Fall"
"103",1996,"Male","Western Scotian Shelf",1.05214500350189,0.016538488645784,1.5718830190457,1.01055265670566,"NMFS Fall"
"104",1996,"Female","Eastern GOM",0.998790546371805,0.00825771073504078,0.826771014707502,1.01055265670566,"NMFS Fall"
"105",1996,"Female","Georges Bank",1.03992821165579,0.177357562666252,17.0547890400877,1.01055265670566,"NMFS Fall"
"106",1996,"Female","Western GOM",1.04273368339481,0.0889185267201708,8.52744359716859,1.01055265670566,"NMFS Fall"
"107",1996,"Female","Western Scotian Shelf",0.905347869359168,0.083216388155035,9.19164787055147,1.01055265670566,"NMFS Fall"
"108",1997,"Male","Georges Bank",1.01471821355497,0.118445241990585,11.6727225754255,1.01055265670566,"NMFS Fall"
"109",1997,"Male","Western GOM",1.02466402115099,0.0291271487820555,2.84260481297444,1.01055265670566,"NMFS Fall"
"110",1997,"Male","Western Scotian Shelf",1.0616501211459,0.0460887262780756,4.34123496621743,1.01055265670566,"NMFS Fall"
"111",1997,"Female","Eastern GOM",1.08530092022748,0.0888141024767031,8.18336194334816,1.01055265670566,"NMFS Fall"
"112",1997,"Female","Georges Bank",1.01141100526777,0.0728173543582472,7.19958097934367,1.01055265670566,"NMFS Fall"
"113",1997,"Female","Western GOM",1.01183912733142,0.0769201263173831,7.60201145020439,1.01055265670566,"NMFS Fall"
"114",1997,"Female","Western Scotian Shelf",0.961875376070757,0.0887077714758277,9.2223767946111,1.01055265670566,"NMFS Fall"
"115",1998,"Male","Eastern GOM",1.03585587078244,0.04456625284928,4.30236040614573,1.01055265670566,"NMFS Fall"
"116",1998,"Male","Georges Bank",1.03277018671054,0.0930708530459224,9.01176798512753,1.01055265670566,"NMFS Fall"
"117",1998,"Male","Western GOM",1.03821844016842,0.0939142203559836,9.04570914197482,1.01055265670566,"NMFS Fall"
"118",1998,"Male","Western Scotian Shelf",1.14422604063707,NA,NA,1.01055265670566,"NMFS Fall"
"119",1998,"Female","Georges Bank",0.972964674304786,0.0941953504376788,9.68127136835512,1.01055265670566,"NMFS Fall"
"120",1998,"Female","Western GOM",1.0403812264273,0.0754902769443099,7.2560206803756,1.01055265670566,"NMFS Fall"
"121",1998,"Female","Western Scotian Shelf",1.01892802686602,0.136383402138549,13.3849887865026,1.01055265670566,"NMFS Fall"
"122",1999,"Male","Georges Bank",1.05432560885912,0.0984795898040041,9.34052905255414,1.01055265670566,"NMFS Fall"
"123",1999,"Male","Western GOM",1.07136606817013,0.10883885306134,10.1588855849461,1.01055265670566,"NMFS Fall"
"124",1999,"Male","Western Scotian Shelf",1.01156961262939,0.0144307967254166,1.42657475523671,1.01055265670566,"NMFS Fall"
"125",1999,"Female","Eastern GOM",0.964339503853967,0.0257943845051546,2.67482400151273,1.01055265670566,"NMFS Fall"
"126",1999,"Female","Georges Bank",1.01847171333408,0.100670421232502,9.88445922596573,1.01055265670566,"NMFS Fall"
"127",1999,"Female","Western GOM",1.09408967292885,0.131705387070924,12.0378969228685,1.01055265670566,"NMFS Fall"
"128",1999,"Female","Western Scotian Shelf",0.988414892340984,0.0763306307774412,7.72252941238653,1.01055265670566,"NMFS Fall"
"129",2000,"Male","Georges Bank",1.00859507541681,0.0848144933524653,8.40917186884096,1.01055265670566,"NMFS Fall"
"130",2000,"Male","Western GOM",1.08692845852676,0.14904328586589,13.7123363268917,1.01055265670566,"NMFS Fall"
"131",2000,"Male","Western Scotian Shelf",1.06663372136379,0.0671157543895843,6.29229631928104,1.01055265670566,"NMFS Fall"
"132",2000,"Female","Eastern GOM",1.01482887988948,0.129071295125903,12.7185279886752,1.01055265670566,"NMFS Fall"
"133",2000,"Female","Georges Bank",0.998956418094814,0.0607932314388198,6.08567404319431,1.01055265670566,"NMFS Fall"
"134",2000,"Female","Western GOM",0.992220242101087,0.0934736219722759,9.420652593656,1.01055265670566,"NMFS Fall"
"135",2000,"Female","Western Scotian Shelf",1.02566319136339,0.0803616960512657,7.83509603619904,1.01055265670566,"NMFS Fall"
"136",2001,"Male","Eastern GOM",1.01095201104117,0.0677066147556832,6.69731243582497,1.01055265670566,"NMFS Fall"
"137",2001,"Male","Georges Bank",0.977754173928672,0.08791894475274,8.99192732662819,1.01055265670566,"NMFS Fall"
"138",2001,"Male","Western GOM",1.04174230383496,0.120998922928682,11.6150532126083,1.01055265670566,"NMFS Fall"
"139",2001,"Male","Western Scotian Shelf",1.00462194315937,0.124221645247201,12.3650141322361,1.01055265670566,"NMFS Fall"
"140",2001,"Female","Georges Bank",0.995551655264965,0.0905330142534851,9.09375357619087,1.01055265670566,"NMFS Fall"
"141",2001,"Female","Western GOM",1.03969577692599,0.0959611551428496,9.22973405033662,1.01055265670566,"NMFS Fall"
"142",2001,"Female","Western Scotian Shelf",1.00540293567525,0.145301001761675,14.4520168587023,1.01055265670566,"NMFS Fall"
"143",2002,"Male","Georges Bank",0.990273131379613,0.0746877463482211,7.54213600081918,1.01055265670566,"NMFS Fall"
"144",2002,"Male","Western GOM",1.04008367424912,0.102486824271931,9.85370954369802,1.01055265670566,"NMFS Fall"
"145",2002,"Male","Western Scotian Shelf",1.05189763882255,0.0606624905086351,5.76695756980098,1.01055265670566,"NMFS Fall"
"146",2002,"Female","Georges Bank",0.985851783272311,0.159290827190879,16.1576851504137,1.01055265670566,"NMFS Fall"
"147",2002,"Female","Western GOM",1.02438049408823,0.101945548034683,9.95192202731478,1.01055265670566,"NMFS Fall"
"148",2003,"Male","Eastern GOM",1.32776864004416,NA,NA,1.01055265670566,"NMFS Fall"
"149",2003,"Male","Georges Bank",1.01248778845733,0.0849404761346499,8.38928400944654,1.01055265670566,"NMFS Fall"
"150",2003,"Male","Western GOM",1.0367683632304,0.0945984693200189,9.12435917944733,1.01055265670566,"NMFS Fall"
"151",2003,"Male","Western Scotian Shelf",1.03602901943765,0.0655580230466237,6.32781725382639,1.01055265670566,"NMFS Fall"
"152",2003,"Female","Eastern GOM",1.04283122603227,0.0827943169680751,7.93937838657634,1.01055265670566,"NMFS Fall"
"153",2003,"Female","Georges Bank",0.975579824988729,0.114854581806344,11.7729558222127,1.01055265670566,"NMFS Fall"
"154",2003,"Female","Western GOM",1.03756905403543,0.10907905939091,10.5129445569591,1.01055265670566,"NMFS Fall"
"155",2003,"Female","Western Scotian Shelf",0.963379637451439,0.0175077300506442,1.81732407142836,1.01055265670566,"NMFS Fall"
"156",2004,"Male","Eastern GOM",1.04307086829349,0.145371382725568,13.9368653793775,1.01055265670566,"NMFS Fall"
"157",2004,"Male","Georges Bank",0.983500903096199,0.0803530624673169,8.17010561092056,1.01055265670566,"NMFS Fall"
"158",2004,"Male","Western GOM",1.05856818137827,0.133416934468625,12.6035277477275,1.01055265670566,"NMFS Fall"
"159",2004,"Male","Western Scotian Shelf",1.04847128595513,0.0042546020584642,0.405790994513347,1.01055265670566,"NMFS Fall"
"160",2004,"Female","Georges Bank",0.96574202110675,0.0905257939478579,9.37370353255566,1.01055265670566,"NMFS Fall"
"161",2004,"Female","Western GOM",1.03679387483743,0.101145907857147,9.755642882536,1.01055265670566,"NMFS Fall"
"162",2004,"Female","Western Scotian Shelf",0.981685324880286,0.0624173963989852,6.35818778350352,1.01055265670566,"NMFS Fall"
"163",2005,"Male","Eastern GOM",1.2864,NA,NA,1.01055265670566,"NMFS Fall"
"164",2005,"Male","Georges Bank",0.969406078767138,0.0856921835398694,8.83965815944235,1.01055265670566,"NMFS Fall"
"165",2005,"Male","Western GOM",0.966845059474432,0.100315665095584,10.375567844357,1.01055265670566,"NMFS Fall"
"166",2005,"Female","Georges Bank",0.921815535169089,0.0808736566797372,8.773301554839,1.01055265670566,"NMFS Fall"
"167",2005,"Female","Western GOM",1.01207696292211,0.114041255576914,11.2680418342544,1.01055265670566,"NMFS Fall"
"168",2005,"Female","Western Scotian Shelf",1.02580960569126,NA,NA,1.01055265670566,"NMFS Fall"
"169",2006,"Male","Eastern GOM",0.870264524826428,0.00738365095744436,0.848437543621235,1.01055265670566,"NMFS Fall"
"170",2006,"Male","Georges Bank",1.00585421359346,0.0824044467237233,8.19248412047008,1.01055265670566,"NMFS Fall"
"171",2006,"Male","Western GOM",0.957957922234105,0.085347113784189,8.90927584639066,1.01055265670566,"NMFS Fall"
"172",2006,"Male","Western Scotian Shelf",1.04765625,NA,NA,1.01055265670566,"NMFS Fall"
"173",2006,"Female","Eastern GOM",0.9278499360127,0.0325975321209927,3.51323321323659,1.01055265670566,"NMFS Fall"
"174",2006,"Female","Georges Bank",0.974225240128374,0.0862290316446345,8.85103650499468,1.01055265670566,"NMFS Fall"
"175",2006,"Female","Western GOM",0.995620423757853,0.093636088441732,9.40479787350219,1.01055265670566,"NMFS Fall"
"176",2006,"Female","Western Scotian Shelf",0.926406988322051,0.0779185294841303,8.41083135882425,1.01055265670566,"NMFS Fall"
"177",2007,"Male","Georges Bank",1.05087441937274,0.158574583088054,15.0897747784845,1.01055265670566,"NMFS Fall"
"178",2007,"Male","Western GOM",0.988457455757586,0.123963269430363,12.5410829478092,1.01055265670566,"NMFS Fall"
"179",2007,"Female","Eastern GOM",1.1236368713435,0.202770518840632,18.0459118076275,1.01055265670566,"NMFS Fall"
"180",2007,"Female","Georges Bank",0.999818993107769,0.131446612291637,13.1470409341852,1.01055265670566,"NMFS Fall"
"181",2007,"Female","Western GOM",1.00810485394922,0.0956958864257204,9.49265208384172,1.01055265670566,"NMFS Fall"
"182",2007,"Female","Western Scotian Shelf",0.973826759426969,0.0796115882321563,8.17512842623079,1.01055265670566,"NMFS Fall"
"183",2008,"Male","Georges Bank",1.05549905364044,0.132813242871128,12.5829807628015,1.01055265670566,"NMFS Fall"
"184",2008,"Male","Western GOM",1.06382038022115,0.141435415402384,13.2950466104986,1.01055265670566,"NMFS Fall"
"185",2008,"Female","Eastern GOM",1.040959573921,0.0549084100961682,5.27478794294994,1.01055265670566,"NMFS Fall"
"186",2008,"Female","Georges Bank",1.03192180333091,0.111251845816827,10.7810345180923,1.01055265670566,"NMFS Fall"
"187",2008,"Female","Western GOM",1.07426889004547,0.127548600295526,11.8730609698776,1.01055265670566,"NMFS Fall"
"188",2008,"Female","Western Scotian Shelf",0.983642934991539,0.0737237496912551,7.49497069197059,1.01055265670566,"NMFS Fall"
"189",2009,"Male","Georges Bank",0.932161919015437,0.0651330316405866,6.98730878315444,1.01055265670566,"NMFS Fall"
"190",2009,"Male","Western GOM",1.0304665577245,0.0847730175546167,8.22666363300666,1.01055265670566,"NMFS Fall"
"191",2009,"Female","Eastern GOM",1.0030801241981,0.0891483257128572,8.88745809654299,1.01055265670566,"NMFS Fall"
"192",2009,"Female","Georges Bank",0.972047049419874,0.0791754318020677,8.14522628810203,1.01055265670566,"NMFS Fall"
"193",2009,"Female","Western GOM",1.02732873297665,0.089485461413898,8.71049923373768,1.01055265670566,"NMFS Fall"
"194",2009,"Female","Western Scotian Shelf",0.954459233539095,0.127876660370831,13.3978126961662,1.01055265670566,"NMFS Fall"
"195",2010,"Male","Georges Bank",0.990886228310538,0.054478164408457,5.497923258187,1.01055265670566,"NMFS Fall"
"196",2010,"Male","Western GOM",0.980459582460493,0.0809460006339198,8.25592427081832,1.01055265670566,"NMFS Fall"
"197",2010,"Male","Western Scotian Shelf",0.984162394482627,0.0825927046031386,8.39218253676086,1.01055265670566,"NMFS Fall"
"198",2010,"Female","Eastern GOM",0.927881862870906,NA,NA,1.01055265670566,"NMFS Fall"
"199",2010,"Female","Georges Bank",0.901153956616817,0.0758017519885436,8.4116317119801,1.01055265670566,"NMFS Fall"
"200",2010,"Female","Western GOM",0.982945636095274,0.0965506277307324,9.822580637753,1.01055265670566,"NMFS Fall"
"201",2010,"Female","Western Scotian Shelf",0.930213150404594,0.127089156925763,13.662369411837,1.01055265670566,"NMFS Fall"
"202",2011,"Male","Eastern GOM",1.03307107431324,0.0623584039245978,6.0362162367243,1.01055265670566,"NMFS Fall"
"203",2011,"Male","Georges Bank",1.01902294876714,0.0879873477636238,8.63448147758351,1.01055265670566,"NMFS Fall"
"204",2011,"Male","Western GOM",0.997856409393005,0.0862704676497845,8.64557934766012,1.01055265670566,"NMFS Fall"
"205",2011,"Male","Western Scotian Shelf",0.867571340069971,NA,NA,1.01055265670566,"NMFS Fall"
"206",2011,"Female","Eastern GOM",0.961575648857044,0.0452299763532979,4.70373562465517,1.01055265670566,"NMFS Fall"
"207",2011,"Female","Georges Bank",0.959254101428864,0.0816566148841863,8.51251141512495,1.01055265670566,"NMFS Fall"
"208",2011,"Female","Western GOM",0.990195410850808,0.0862772036124683,8.71314920944101,1.01055265670566,"NMFS Fall"
"209",2011,"Female","Western Scotian Shelf",0.923160962912244,0.0601687977992571,6.5176930369159,1.01055265670566,"NMFS Fall"
"210",2012,"Male","Georges Bank",0.956314474976279,0.0778808039550892,8.14384870175901,1.01055265670566,"NMFS Fall"
"211",2012,"Male","Western GOM",1.0429673923891,0.125377705086882,12.0212487947186,1.01055265670566,"NMFS Fall"
"212",2012,"Male","Western Scotian Shelf",0.865936279296875,NA,NA,1.01055265670566,"NMFS Fall"
"213",2012,"Female","Eastern GOM",0.949245541838134,NA,NA,1.01055265670566,"NMFS Fall"
"214",2012,"Female","Georges Bank",0.956805364373856,0.0855209609969823,8.93817741635972,1.01055265670566,"NMFS Fall"
"215",2012,"Female","Western GOM",0.999846756716422,0.0956688652961929,9.56835281542316,1.01055265670566,"NMFS Fall"
"216",2012,"Female","Western Scotian Shelf",1.05273217527438,0.0273584762637885,2.59880688615392,1.01055265670566,"NMFS Fall"
"217",2013,"Male","Eastern GOM",1.00227837166613,0.0386805199599509,3.85925916925162,1.01055265670566,"NMFS Fall"
"218",2013,"Male","Georges Bank",1.00244298329924,0.0786480209259558,7.84563533649662,1.01055265670566,"NMFS Fall"
"219",2013,"Male","Western GOM",0.981047840468245,0.0955159199902855,9.73611235357255,1.01055265670566,"NMFS Fall"
"220",2013,"Male","Western Scotian Shelf",1.03574602133501,0.0659920143091607,6.37144753151945,1.01055265670566,"NMFS Fall"
"221",2013,"Female","Eastern GOM",0.922448345336077,0.0102377107058365,1.10984108298298,1.01055265670566,"NMFS Fall"
"222",2013,"Female","Georges Bank",0.989194868669814,0.0685567925815819,6.93056492233641,1.01055265670566,"NMFS Fall"
"223",2013,"Female","Western GOM",1.00604002584584,0.0922161746033779,9.16625305497625,1.01055265670566,"NMFS Fall"
"224",2013,"Female","Western Scotian Shelf",0.990961220569575,0.0894269869005976,9.0242670494409,1.01055265670566,"NMFS Fall"
"225",2014,"Male","Georges Bank",1.02232847563822,0.0834475236341723,8.16249626442986,1.01055265670566,"NMFS Fall"
"226",2014,"Male","Western GOM",1.09460833371555,0.109821078919431,10.032910908567,1.01055265670566,"NMFS Fall"
"227",2014,"Male","Western Scotian Shelf",0.97467322199687,0.0602362413499326,6.18014735508206,1.01055265670566,"NMFS Fall"
"228",2014,"Female","Eastern GOM",1.07814377834547,0.183805932798685,17.0483692889974,1.01055265670566,"NMFS Fall"
"229",2014,"Female","Georges Bank",0.985947099462674,0.079310523137627,8.0440951832862,1.01055265670566,"NMFS Fall"
"230",2014,"Female","Western GOM",1.1530227185837,0.150703238625829,13.070274869427,1.01055265670566,"NMFS Fall"
"231",2014,"Female","Western Scotian Shelf",0.999353006254253,0.0615509531014417,6.15908019651087,1.01055265670566,"NMFS Fall"
"232",2015,"Male","Eastern GOM",1.01393883197262,NA,NA,1.01055265670566,"NMFS Fall"
"233",2015,"Male","Georges Bank",1.0347805957949,0.0730881204874009,7.06315143368688,1.01055265670566,"NMFS Fall"
"234",2015,"Male","Western GOM",1.03530644128416,0.123918533426481,11.969261320617,1.01055265670566,"NMFS Fall"
"235",2015,"Male","Western Scotian Shelf",1.03971023940196,0.0361016667494124,3.47228154357489,1.01055265670566,"NMFS Fall"
"236",2015,"Female","Georges Bank",1.04917536263777,0.0999986206544102,9.53116363722074,1.01055265670566,"NMFS Fall"
"237",2015,"Female","Western GOM",1.03560123888748,0.111650088645867,10.7811853108451,1.01055265670566,"NMFS Fall"
"238",2015,"Female","Western Scotian Shelf",1.04828742904532,0.0940522822728873,8.97199371727095,1.01055265670566,"NMFS Fall"
